REF_DATE,Date,GEO,Labour_force_characteristics,Educational_attainment,Gender,Age_group,VALUE,Classification_Code_for_Labour_force_characteristics,Classification_Code_for_Educational_attainment,Classification_Code_for_Gender,Classification_Code_for_Age_group
2007,2007-07-01,New Brunswick,Employment rate,"Total, all education levels",Women+,25 to 54 years,77,NA,NA,NA,NA
2007,2007-07-01,Quebec,Participation rate,"Total, all education levels",Women+,25 to 54 years,82.6,NA,NA,NA,NA
2007,2007-07-01,Quebec,Employment rate,"Total, all education levels",Women+,25 to 54 years,77.9,NA,NA,NA,NA
2007,2007-07-01,Ontario,Participation rate,"Total, all education levels",Women+,25 to 54 years,82.1,NA,NA,NA,NA
2007,2007-07-01,Ontario,Employment rate,"Total, all education levels",Women+,25 to 54 years,77.9,NA,NA,NA,NA
2007,2007-07-01,Manitoba,Participation rate,"Total, all education levels",Women+,25 to 54 years,83.4,NA,NA,NA,NA
2007,2007-07-01,Manitoba,Employment rate,"Total, all education levels",Women+,25 to 54 years,80.6,NA,NA,NA,NA
2007,2007-07-01,Saskatchewan,Participation rate,"Total, all education levels",Women+,25 to 54 years,85.1,NA,NA,NA,NA
2007,2007-07-01,Saskatchewan,Employment rate,"Total, all education levels",Women+,25 to 54 years,81.9,NA,NA,NA,NA
2007,2007-07-01,Alberta,Participation rate,"Total, all education levels",Women+,25 to 54 years,81.9,NA,NA,NA,NA
2007,2007-07-01,Alberta,Employment rate,"Total, all education levels",Women+,25 to 54 years,79.4,NA,NA,NA,NA
2007,2007-07-01,British Columbia,Participation rate,"Total, all education levels",Women+,25 to 54 years,79.8,NA,NA,NA,NA
2007,2007-07-01,British Columbia,Employment rate,"Total, all education levels",Women+,25 to 54 years,76.7,NA,NA,NA,NA
2008,2008-07-01,Canada,Participation rate,"Total, all education levels",Women+,25 to 54 years,81.8,NA,NA,NA,NA
2008,2008-07-01,Canada,Employment rate,"Total, all education levels",Women+,25 to 54 years,77.7,NA,NA,NA,NA
2008,2008-07-01,Newfoundland and Labrador,Participation rate,"Total, all education levels",Women+,25 to 54 years,76.6,NA,NA,NA,NA
2008,2008-07-01,Newfoundland and Labrador,Employment rate,"Total, all education levels",Women+,25 to 54 years,68.7,NA,NA,NA,NA
2008,2008-07-01,Prince Edward Island,Participation rate,"Total, all education levels",Women+,25 to 54 years,86.8,NA,NA,NA,NA
2008,2008-07-01,Prince Edward Island,Employment rate,"Total, all education levels",Women+,25 to 54 years,78.8,NA,NA,NA,NA
2008,2008-07-01,Nova Scotia,Participation rate,"Total, all education levels",Women+,25 to 54 years,81.5,NA,NA,NA,NA
2008,2008-07-01,Nova Scotia,Employment rate,"Total, all education levels",Women+,25 to 54 years,76.9,NA,NA,NA,NA
2008,2008-07-01,New Brunswick,Participation rate,"Total, all education levels",Women+,25 to 54 years,82.7,NA,NA,NA,NA
2008,2008-07-01,New Brunswick,Employment rate,"Total, all education levels",Women+,25 to 54 years,77.7,NA,NA,NA,NA
2008,2008-07-01,Quebec,Participation rate,"Total, all education levels",Women+,25 to 54 years,82.5,NA,NA,NA,NA
2008,2008-07-01,Quebec,Employment rate,"Total, all education levels",Women+,25 to 54 years,78,NA,NA,NA,NA
2008,2008-07-01,Ontario,Participation rate,"Total, all education levels",Women+,25 to 54 years,81.6,NA,NA,NA,NA
2008,2008-07-01,Ontario,Employment rate,"Total, all education levels",Women+,25 to 54 years,77.4,NA,NA,NA,NA
2008,2008-07-01,Manitoba,Participation rate,"Total, all education levels",Women+,25 to 54 years,83.5,NA,NA,NA,NA
2008,2008-07-01,Manitoba,Employment rate,"Total, all education levels",Women+,25 to 54 years,80.6,NA,NA,NA,NA
2008,2008-07-01,Saskatchewan,Participation rate,"Total, all education levels",Women+,25 to 54 years,84.7,NA,NA,NA,NA
2008,2008-07-01,Saskatchewan,Employment rate,"Total, all education levels",Women+,25 to 54 years,81.7,NA,NA,NA,NA
2008,2008-07-01,Alberta,Participation rate,"Total, all education levels",Women+,25 to 54 years,82,NA,NA,NA,NA
2008,2008-07-01,Alberta,Employment rate,"Total, all education levels",Women+,25 to 54 years,79.2,NA,NA,NA,NA
2008,2008-07-01,British Columbia,Participation rate,"Total, all education levels",Women+,25 to 54 years,80.3,NA,NA,NA,NA
2008,2008-07-01,British Columbia,Employment rate,"Total, all education levels",Women+,25 to 54 years,76.9,NA,NA,NA,NA
2009,2009-07-01,Canada,Participation rate,"Total, all education levels",Women+,25 to 54 years,82.1,NA,NA,NA,NA
2009,2009-07-01,Canada,Employment rate,"Total, all education levels",Women+,25 to 54 years,77,NA,NA,NA,NA
2009,2009-07-01,Newfoundland and Labrador,Participation rate,"Total, all education levels",Women+,25 to 54 years,77.6,NA,NA,NA,NA
2009,2009-07-01,Newfoundland and Labrador,Employment rate,"Total, all education levels",Women+,25 to 54 years,68.7,NA,NA,NA,NA
2009,2009-07-01,Prince Edward Island,Participation rate,"Total, all education levels",Women+,25 to 54 years,86.5,NA,NA,NA,NA
2009,2009-07-01,Prince Edward Island,Employment rate,"Total, all education levels",Women+,25 to 54 years,78.5,NA,NA,NA,NA
2009,2009-07-01,Nova Scotia,Participation rate,"Total, all education levels",Women+,25 to 54 years,82.1,NA,NA,NA,NA
2009,2009-07-01,Nova Scotia,Employment rate,"Total, all education levels",Women+,25 to 54 years,76.5,NA,NA,NA,NA
2009,2009-07-01,New Brunswick,Participation rate,"Total, all education levels",Women+,25 to 54 years,83.5,NA,NA,NA,NA
2009,2009-07-01,New Brunswick,Employment rate,"Total, all education levels",Women+,25 to 54 years,78.1,NA,NA,NA,NA
2009,2009-07-01,Quebec,Participation rate,"Total, all education levels",Women+,25 to 54 years,83.2,NA,NA,NA,NA
2009,2009-07-01,Quebec,Employment rate,"Total, all education levels",Women+,25 to 54 years,78.2,NA,NA,NA,NA
2009,2009-07-01,Ontario,Participation rate,"Total, all education levels",Women+,25 to 54 years,82,NA,NA,NA,NA
2009,2009-07-01,Ontario,Employment rate,"Total, all education levels",Women+,25 to 54 years,76.3,NA,NA,NA,NA
2009,2009-07-01,Manitoba,Participation rate,"Total, all education levels",Women+,25 to 54 years,82.8,NA,NA,NA,NA
2009,2009-07-01,Manitoba,Employment rate,"Total, all education levels",Women+,25 to 54 years,79.3,NA,NA,NA,NA
2009,2009-07-01,Saskatchewan,Participation rate,"Total, all education levels",Women+,25 to 54 years,85.3,NA,NA,NA,NA
2009,2009-07-01,Saskatchewan,Employment rate,"Total, all education levels",Women+,25 to 54 years,82.2,NA,NA,NA,NA
2009,2009-07-01,Alberta,Participation rate,"Total, all education levels",Women+,25 to 54 years,82.3,NA,NA,NA,NA
2009,2009-07-01,Alberta,Employment rate,"Total, all education levels",Women+,25 to 54 years,77.8,NA,NA,NA,NA
2009,2009-07-01,British Columbia,Participation rate,"Total, all education levels",Women+,25 to 54 years,80.1,NA,NA,NA,NA
2009,2009-07-01,British Columbia,Employment rate,"Total, all education levels",Women+,25 to 54 years,75.2,NA,NA,NA,NA
2010,2010-07-01,Canada,Participation rate,"Total, all education levels",Women+,25 to 54 years,82.4,NA,NA,NA,NA
2010,2010-07-01,Canada,Employment rate,"Total, all education levels",Women+,25 to 54 years,77,NA,NA,NA,NA
2010,2010-07-01,Newfoundland and Labrador,Participation rate,"Total, all education levels",Women+,25 to 54 years,79.4,NA,NA,NA,NA
2010,2010-07-01,Newfoundland and Labrador,Employment rate,"Total, all education levels",Women+,25 to 54 years,71.1,NA,NA,NA,NA
2010,2010-07-01,Prince Edward Island,Participation rate,"Total, all education levels",Women+,25 to 54 years,85.9,NA,NA,NA,NA
2010,2010-07-01,Prince Edward Island,Employment rate,"Total, all education levels",Women+,25 to 54 years,78.3,NA,NA,NA,NA
2010,2010-07-01,Nova Scotia,Participation rate,"Total, all education levels",Women+,25 to 54 years,83,NA,NA,NA,NA
2010,2010-07-01,Nova Scotia,Employment rate,"Total, all education levels",Women+,25 to 54 years,76.7,NA,NA,NA,NA
2010,2010-07-01,New Brunswick,Participation rate,"Total, all education levels",Women+,25 to 54 years,83.1,NA,NA,NA,NA
2010,2010-07-01,New Brunswick,Employment rate,"Total, all education levels",Women+,25 to 54 years,77.7,NA,NA,NA,NA
2010,2010-07-01,Quebec,Participation rate,"Total, all education levels",Women+,25 to 54 years,83.6,NA,NA,NA,NA
2010,2010-07-01,Quebec,Employment rate,"Total, all education levels",Women+,25 to 54 years,78.5,NA,NA,NA,NA
2010,2010-07-01,Ontario,Participation rate,"Total, all education levels",Women+,25 to 54 years,82.2,NA,NA,NA,NA
2010,2010-07-01,Ontario,Employment rate,"Total, all education levels",Women+,25 to 54 years,76.3,NA,NA,NA,NA
2010,2010-07-01,Manitoba,Participation rate,"Total, all education levels",Women+,25 to 54 years,84,NA,NA,NA,NA
2010,2010-07-01,Manitoba,Employment rate,"Total, all education levels",Women+,25 to 54 years,80.3,NA,NA,NA,NA
2010,2010-07-01,Saskatchewan,Participation rate,"Total, all education levels",Women+,25 to 54 years,85.3,NA,NA,NA,NA
2010,2010-07-01,Saskatchewan,Employment rate,"Total, all education levels",Women+,25 to 54 years,81.7,NA,NA,NA,NA
2010,2010-07-01,Alberta,Participation rate,"Total, all education levels",Women+,25 to 54 years,81.4,NA,NA,NA,NA
2010,2010-07-01,Alberta,Employment rate,"Total, all education levels",Women+,25 to 54 years,76.7,NA,NA,NA,NA
2010,2010-07-01,British Columbia,Participation rate,"Total, all education levels",Women+,25 to 54 years,80.6,NA,NA,NA,NA
2010,2010-07-01,British Columbia,Employment rate,"Total, all education levels",Women+,25 to 54 years,75.2,NA,NA,NA,NA
2011,2011-07-01,Canada,Participation rate,"Total, all education levels",Women+,25 to 54 years,82,NA,NA,NA,NA
2011,2011-07-01,Canada,Employment rate,"Total, all education levels",Women+,25 to 54 years,76.9,NA,NA,NA,NA
2011,2011-07-01,Newfoundland and Labrador,Participation rate,"Total, all education levels",Women+,25 to 54 years,78.6,NA,NA,NA,NA
2011,2011-07-01,Newfoundland and Labrador,Employment rate,"Total, all education levels",Women+,25 to 54 years,71.5,NA,NA,NA,NA
2011,2011-07-01,Prince Edward Island,Participation rate,"Total, all education levels",Women+,25 to 54 years,87.3,NA,NA,NA,NA
2011,2011-07-01,Prince Edward Island,Employment rate,"Total, all education levels",Women+,25 to 54 years,79.5,NA,NA,NA,NA
2011,2011-07-01,Nova Scotia,Participation rate,"Total, all education levels",Women+,25 to 54 years,83.3,NA,NA,NA,NA
2011,2011-07-01,Nova Scotia,Employment rate,"Total, all education levels",Women+,25 to 54 years,77.8,NA,NA,NA,NA
2011,2011-07-01,New Brunswick,Participation rate,"Total, all education levels",Women+,25 to 54 years,82.3,NA,NA,NA,NA
2011,2011-07-01,New Brunswick,Employment rate,"Total, all education levels",Women+,25 to 54 years,76.7,NA,NA,NA,NA
2011,2011-07-01,Quebec,Participation rate,"Total, all education levels",Women+,25 to 54 years,83.7,NA,NA,NA,NA
2011,2011-07-01,Quebec,Employment rate,"Total, all education levels",Women+,25 to 54 years,78.5,NA,NA,NA,NA
2011,2011-07-01,Ontario,Participation rate,"Total, all education levels",Women+,25 to 54 years,81.7,NA,NA,NA,NA
2011,2011-07-01,Ontario,Employment rate,"Total, all education levels",Women+,25 to 54 years,76.2,NA,NA,NA,NA
2011,2011-07-01,Manitoba,Participation rate,"Total, all education levels",Women+,25 to 54 years,83.4,NA,NA,NA,NA
2011,2011-07-01,Manitoba,Employment rate,"Total, all education levels",Women+,25 to 54 years,79.6,NA,NA,NA,NA
2011,2011-07-01,Saskatchewan,Participation rate,"Total, all education levels",Women+,25 to 54 years,82.8,NA,NA,NA,NA
2011,2011-07-01,Saskatchewan,Employment rate,"Total, all education levels",Women+,25 to 54 years,79.3,NA,NA,NA,NA
2011,2011-07-01,Alberta,Participation rate,"Total, all education levels",Women+,25 to 54 years,81.4,NA,NA,NA,NA
2011,2011-07-01,Alberta,Employment rate,"Total, all education levels",Women+,25 to 54 years,77.5,NA,NA,NA,NA
2011,2011-07-01,British Columbia,Participation rate,"Total, all education levels",Women+,25 to 54 years,80.3,NA,NA,NA,NA
2011,2011-07-01,British Columbia,Employment rate,"Total, all education levels",Women+,25 to 54 years,75,NA,NA,NA,NA
2012,2012-07-01,Canada,Participation rate,"Total, all education levels",Women+,25 to 54 years,82.3,NA,NA,NA,NA
2012,2012-07-01,Canada,Employment rate,"Total, all education levels",Women+,25 to 54 years,77.4,NA,NA,NA,NA
2012,2012-07-01,Newfoundland and Labrador,Participation rate,"Total, all education levels",Women+,25 to 54 years,80.6,NA,NA,NA,NA
2012,2012-07-01,Newfoundland and Labrador,Employment rate,"Total, all education levels",Women+,25 to 54 years,72.6,NA,NA,NA,NA
2012,2012-07-01,Prince Edward Island,Participation rate,"Total, all education levels",Women+,25 to 54 years,87.6,NA,NA,NA,NA
2012,2012-07-01,Prince Edward Island,Employment rate,"Total, all education levels",Women+,25 to 54 years,80,NA,NA,NA,NA
2012,2012-07-01,Nova Scotia,Participation rate,"Total, all education levels",Women+,25 to 54 years,83.9,NA,NA,NA,NA
2012,2012-07-01,Nova Scotia,Employment rate,"Total, all education levels",Women+,25 to 54 years,78.2,NA,NA,NA,NA
2012,2012-07-01,New Brunswick,Participation rate,"Total, all education levels",Women+,25 to 54 years,83,NA,NA,NA,NA
2012,2012-07-01,New Brunswick,Employment rate,"Total, all education levels",Women+,25 to 54 years,76.8,NA,NA,NA,NA
2012,2012-07-01,Quebec,Participation rate,"Total, all education levels",Women+,25 to 54 years,84,NA,NA,NA,NA
2012,2012-07-01,Quebec,Employment rate,"Total, all education levels",Women+,25 to 54 years,78.9,NA,NA,NA,NA
2012,2012-07-01,Ontario,Participation rate,"Total, all education levels",Women+,25 to 54 years,81.7,NA,NA,NA,NA
2012,2012-07-01,Ontario,Employment rate,"Total, all education levels",Women+,25 to 54 years,76.4,NA,NA,NA,NA
2012,2012-07-01,Manitoba,Participation rate,"Total, all education levels",Women+,25 to 54 years,82.8,NA,NA,NA,NA
2012,2012-07-01,Manitoba,Employment rate,"Total, all education levels",Women+,25 to 54 years,78.9,NA,NA,NA,NA
2012,2012-07-01,Saskatchewan,Participation rate,"Total, all education levels",Women+,25 to 54 years,82.6,NA,NA,NA,NA
2012,2012-07-01,Saskatchewan,Employment rate,"Total, all education levels",Women+,25 to 54 years,78.9,NA,NA,NA,NA
2012,2012-07-01,Alberta,Participation rate,"Total, all education levels",Women+,25 to 54 years,81.9,NA,NA,NA,NA
2012,2012-07-01,Alberta,Employment rate,"Total, all education levels",Women+,25 to 54 years,78.6,NA,NA,NA,NA
2012,2012-07-01,British Columbia,Participation rate,"Total, all education levels",Women+,25 to 54 years,80.8,NA,NA,NA,NA
2012,2012-07-01,British Columbia,Employment rate,"Total, all education levels",Women+,25 to 54 years,76,NA,NA,NA,NA
2013,2013-07-01,Canada,Participation rate,"Total, all education levels",Women+,25 to 54 years,82.6,NA,NA,NA,NA
2013,2013-07-01,Canada,Employment rate,"Total, all education levels",Women+,25 to 54 years,77.8,NA,NA,NA,NA
2013,2013-07-01,Newfoundland and Labrador,Participation rate,"Total, all education levels",Women+,25 to 54 years,81.4,NA,NA,NA,NA
2013,2013-07-01,Newfoundland and Labrador,Employment rate,"Total, all education levels",Women+,25 to 54 years,74.2,NA,NA,NA,NA
2013,2013-07-01,Prince Edward Island,Participation rate,"Total, all education levels",Women+,25 to 54 years,87.8,NA,NA,NA,NA
2013,2013-07-01,Prince Edward Island,Employment rate,"Total, all education levels",Women+,25 to 54 years,80.5,NA,NA,NA,NA
2013,2013-07-01,Nova Scotia,Participation rate,"Total, all education levels",Women+,25 to 54 years,84.7,NA,NA,NA,NA
2013,2013-07-01,Nova Scotia,Employment rate,"Total, all education levels",Women+,25 to 54 years,79,NA,NA,NA,NA
2013,2013-07-01,New Brunswick,Participation rate,"Total, all education levels",Women+,25 to 54 years,83.8,NA,NA,NA,NA
2013,2013-07-01,New Brunswick,Employment rate,"Total, all education levels",Women+,25 to 54 years,77.6,NA,NA,NA,NA
2013,2013-07-01,Quebec,Participation rate,"Total, all education levels",Women+,25 to 54 years,84.7,NA,NA,NA,NA
2013,2013-07-01,Quebec,Employment rate,"Total, all education levels",Women+,25 to 54 years,79.6,NA,NA,NA,NA
2013,2013-07-01,Ontario,Participation rate,"Total, all education levels",Women+,25 to 54 years,82.1,NA,NA,NA,NA
2013,2013-07-01,Ontario,Employment rate,"Total, all education levels",Women+,25 to 54 years,77.1,NA,NA,NA,NA
2013,2013-07-01,Manitoba,Participation rate,"Total, all education levels",Women+,25 to 54 years,82.4,NA,NA,NA,NA
2013,2013-07-01,Manitoba,Employment rate,"Total, all education levels",Women+,25 to 54 years,78.5,NA,NA,NA,NA
2013,2013-07-01,Saskatchewan,Participation rate,"Total, all education levels",Women+,25 to 54 years,82.7,NA,NA,NA,NA
2013,2013-07-01,Saskatchewan,Employment rate,"Total, all education levels",Women+,25 to 54 years,79.3,NA,NA,NA,NA
2013,2013-07-01,Alberta,Participation rate,"Total, all education levels",Women+,25 to 54 years,81.6,NA,NA,NA,NA
2013,2013-07-01,Alberta,Employment rate,"Total, all education levels",Women+,25 to 54 years,78.3,NA,NA,NA,NA
2013,2013-07-01,British Columbia,Participation rate,"Total, all education levels",Women+,25 to 54 years,80.5,NA,NA,NA,NA
2013,2013-07-01,British Columbia,Employment rate,"Total, all education levels",Women+,25 to 54 years,75.7,NA,NA,NA,NA
2014,2014-07-01,Canada,Participation rate,"Total, all education levels",Women+,25 to 54 years,81.9,NA,NA,NA,NA
2014,2014-07-01,Canada,Employment rate,"Total, all education levels",Women+,25 to 54 years,77.2,NA,NA,NA,NA
2014,2014-07-01,Newfoundland and Labrador,Participation rate,"Total, all education levels",Women+,25 to 54 years,80.2,NA,NA,NA,NA
2014,2014-07-01,Newfoundland and Labrador,Employment rate,"Total, all education levels",Women+,25 to 54 years,72.9,NA,NA,NA,NA
2014,2014-07-01,Prince Edward Island,Participation rate,"Total, all education levels",Women+,25 to 54 years,87.3,NA,NA,NA,NA
2014,2014-07-01,Prince Edward Island,Employment rate,"Total, all education levels",Women+,25 to 54 years,80.6,NA,NA,NA,NA
2014,2014-07-01,Nova Scotia,Participation rate,"Total, all education levels",Women+,25 to 54 years,83.8,NA,NA,NA,NA
2014,2014-07-01,Nova Scotia,Employment rate,"Total, all education levels",Women+,25 to 54 years,78.5,NA,NA,NA,NA
2014,2014-07-01,New Brunswick,Participation rate,"Total, all education levels",Women+,25 to 54 years,83.1,NA,NA,NA,NA
2014,2014-07-01,New Brunswick,Employment rate,"Total, all education levels",Women+,25 to 54 years,77.4,NA,NA,NA,NA
2014,2014-07-01,Quebec,Participation rate,"Total, all education levels",Women+,25 to 54 years,83.9,NA,NA,NA,NA
2014,2014-07-01,Quebec,Employment rate,"Total, all education levels",Women+,25 to 54 years,78.9,NA,NA,NA,NA
2014,2014-07-01,Ontario,Participation rate,"Total, all education levels",Women+,25 to 54 years,81.1,NA,NA,NA,NA
2014,2014-07-01,Ontario,Employment rate,"Total, all education levels",Women+,25 to 54 years,76.3,NA,NA,NA,NA
2014,2014-07-01,Manitoba,Participation rate,"Total, all education levels",Women+,25 to 54 years,82.7,NA,NA,NA,NA
2014,2014-07-01,Manitoba,Employment rate,"Total, all education levels",Women+,25 to 54 years,78.8,NA,NA,NA,NA
2014,2014-07-01,Saskatchewan,Participation rate,"Total, all education levels",Women+,25 to 54 years,82.9,NA,NA,NA,NA
2014,2014-07-01,Saskatchewan,Employment rate,"Total, all education levels",Women+,25 to 54 years,80,NA,NA,NA,NA
2014,2014-07-01,Alberta,Participation rate,"Total, all education levels",Women+,25 to 54 years,81.2,NA,NA,NA,NA
2014,2014-07-01,Alberta,Employment rate,"Total, all education levels",Women+,25 to 54 years,77.6,NA,NA,NA,NA
2014,2014-07-01,British Columbia,Participation rate,"Total, all education levels",Women+,25 to 54 years,80.4,NA,NA,NA,NA
2014,2014-07-01,British Columbia,Employment rate,"Total, all education levels",Women+,25 to 54 years,76,NA,NA,NA,NA
2015,2015-07-01,Canada,Participation rate,"Total, all education levels",Women+,25 to 54 years,82,NA,NA,NA,NA
2015,2015-07-01,Canada,Employment rate,"Total, all education levels",Women+,25 to 54 years,77.4,NA,NA,NA,NA
2015,2015-07-01,Newfoundland and Labrador,Participation rate,"Total, all education levels",Women+,25 to 54 years,80.7,NA,NA,NA,NA
2015,2015-07-01,Newfoundland and Labrador,Employment rate,"Total, all education levels",Women+,25 to 54 years,73.3,NA,NA,NA,NA
2015,2015-07-01,Prince Edward Island,Participation rate,"Total, all education levels",Women+,25 to 54 years,88.3,NA,NA,NA,NA
2015,2015-07-01,Prince Edward Island,Employment rate,"Total, all education levels",Women+,25 to 54 years,81.1,NA,NA,NA,NA
2015,2015-07-01,Nova Scotia,Participation rate,"Total, all education levels",Women+,25 to 54 years,83.6,NA,NA,NA,NA
2015,2015-07-01,Nova Scotia,Employment rate,"Total, all education levels",Women+,25 to 54 years,78.4,NA,NA,NA,NA
2015,2015-07-01,New Brunswick,Participation rate,"Total, all education levels",Women+,25 to 54 years,84.2,NA,NA,NA,NA
2015,2015-07-01,New Brunswick,Employment rate,"Total, all education levels",Women+,25 to 54 years,78.9,NA,NA,NA,NA
2015,2015-07-01,Quebec,Participation rate,"Total, all education levels",Women+,25 to 54 years,85,NA,NA,NA,NA
2015,2015-07-01,Quebec,Employment rate,"Total, all education levels",Women+,25 to 54 years,79.8,NA,NA,NA,NA
2015,2015-07-01,Ontario,Participation rate,"Total, all education levels",Women+,25 to 54 years,80.6,NA,NA,NA,NA
2015,2015-07-01,Ontario,Employment rate,"Total, all education levels",Women+,25 to 54 years,76.2,NA,NA,NA,NA
2015,2015-07-01,Manitoba,Participation rate,"Total, all education levels",Women+,25 to 54 years,83.1,NA,NA,NA,NA
2015,2015-07-01,Manitoba,Employment rate,"Total, all education levels",Women+,25 to 54 years,78.9,NA,NA,NA,NA
2015,2015-07-01,Saskatchewan,Participation rate,"Total, all education levels",Women+,25 to 54 years,84,NA,NA,NA,NA
2015,2015-07-01,Saskatchewan,Employment rate,"Total, all education levels",Women+,25 to 54 years,80.7,NA,NA,NA,NA
2015,2015-07-01,Alberta,Participation rate,"Total, all education levels",Women+,25 to 54 years,81.5,NA,NA,NA,NA
2015,2015-07-01,Alberta,Employment rate,"Total, all education levels",Women+,25 to 54 years,77.3,NA,NA,NA,NA
2015,2015-07-01,British Columbia,Participation rate,"Total, all education levels",Women+,25 to 54 years,80.2,NA,NA,NA,NA
2015,2015-07-01,British Columbia,Employment rate,"Total, all education levels",Women+,25 to 54 years,76.1,NA,NA,NA,NA
2016,2016-07-01,Canada,Participation rate,"Total, all education levels",Women+,25 to 54 years,82,NA,NA,NA,NA
2016,2016-07-01,Canada,Employment rate,"Total, all education levels",Women+,25 to 54 years,77.4,NA,NA,NA,NA
2016,2016-07-01,Newfoundland and Labrador,Participation rate,"Total, all education levels",Women+,25 to 54 years,81.3,NA,NA,NA,NA
2016,2016-07-01,Newfoundland and Labrador,Employment rate,"Total, all education levels",Women+,25 to 54 years,73.4,NA,NA,NA,NA
